bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	P27692	SPT5	68|68|71|66	27|27|23|28	-	68.25	2.50569624825	2.44011614396	0.48	0	0	na	na
P32494	NGG1	Q04673	SSL1	1|1|1|1	0|0|0|0	-	1.0	1.98560376191	1.985387109	0.0	0	0	na	na
P32494	NGG1	P16387	PDA1	8|8|8|11	45|51|41|50	-	8.75	0.201499598869	0.195111317051	0.0	0	0	na	na
P32494	NGG1	P18888	SNF6	1|3|4|1	1|3|1|1	-	2.25	1.31358652605	1.13197689167	0.15	0	0	na	na
P32494	NGG1	P53600	RET3	1|0|2|1	4|6|5|5	-	1.0	0.329831004975	0.292873611193	0.0	0	0	na	na
P32494	NGG1	Q99216	PNO1	23|12|20|15	0|0|0|0	-	17.5	18.1599167378	17.7372104485	1.0	0	0	na	na
P32494	NGG1	P34160	STO1	0|1|0|0	0|0|1|0	-	0.25	0.996739334552	0.88465233144	0.0	0	0	na	na
P32494	NGG1	P23369	MRPL25	1|3|2|2	0|0|0|0	-	2.0	2.98994425976	2.89156558239	0.82	0	0	na	na
P32494	NGG1	P46784	RPS10B	2|2|4|4	2|2|2|3	-	3.0	1.21331050824	1.13218186694	0.03	0	0	na	na
P32494	NGG1	Q04603	DPB4	1|2|3|1	2|2|1|4	-	1.75	0.844856332013	0.718730748187	0.0	0	0	na	na
P32494	NGG1	P28834	IDH1	11|10|3|7	43|45|44|52	-	7.75	0.183697196519	0.164448598331	0.0	0	0	na	na
P32494	NGG1	Q04601	APC4	0|0|0|1	1|0|2|0	-	0.25	0.696745827185	0.579870688049	0.0	0	0	na	na
P32494	NGG1	P34167	TIF3	1|1|1|1	5|5|2|1	-	1.0	0.470065362911	0.399789905999	0.0	0	0	na	na
P32494	NGG1	P34164	SIP2	1|2|2|0	0|0|0|0	-	1.25	2.24974742724	2.05572038362	0.4	0	0	na	na
P32494	NGG1	P27476	NSR1	38|32|38|38	13|14|18|14	-	36.5	2.33298005827	2.24773611875	0.41	0	0	na	na
P32494	NGG1	Q02866	MUK1	5|5|6|5	5|4|5|3	-	5.25	1.17024895733	1.07969633424	0.0	0	0	na	na
P32494	NGG1	Q04305	UTP15	12|12|10|9	0|0|1|0	-	10.75	9.19773545752	8.53516264059	1.0	0	0	na	na
P32494	NGG1	Q05024	TRI1	1|1|1|2	0|0|0|0	-	1.25	2.22661093591	2.19383083693	0.64	0	0	na	na
P32494	NGG1	P40204	SMX2	2|3|2|0	0|0|1|0	-	1.75	2.17648665527	1.80917441318	0.59	0	0	na	na
P32494	NGG1	Q12194	YPL066W	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	Q12196	RIO1	13|12|10|9	0|0|0|0	-	11.0	11.84973266	11.734890924	1.0	0	1	na	 || pubmed:20489023 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	O13563	RPN13	4|4|5|3	4|5|5|4	-	4.0	0.899201410673	0.862409295819	0.0	0	0	na	na
P32494	NGG1	P22768	ARG1	1|0|0|0	26|32|24|18	-	0.25	0.0478044740573	0.0418756510655	0.0	0	0	na	na
P32494	NGG1	P25694	CDC48	42|36|35|34	107|110|111|104	-	36.75	0.340571233579	0.334019654256	0.0	0	0	na	na
P32494	NGG1	P38202	YBL028C	4|4|3|1	0|0|0|0	-	3.0	3.97242517089	3.72709959523	0.87	0	0	na	na
P32494	NGG1	P38789	SSF1	20|10|14|13	0|0|0|0	-	14.25	14.9613900463	14.6305716891	1.0	0	0	na	na
P32494	NGG1	P48412	UPF3	8|5|7|8	0|0|0|0	-	7.0	7.86331428692	7.78957854102	1.0	0	0	na	na
P32494	NGG1	P40150	SSB2	61|64|75|72	85|84|84|93	-	68.0	0.775811919355	0.749577326036	0.0	0	0	na	na
P32494	NGG1	P40157	VID27	23|19|24|21	1|2|0|0	-	21.75	12.9979561013	11.3738467699	1.0	0	0	na	na
P32494	NGG1	P07270	PHO4	1|3|3|1	0|0|0|0	-	2.0	2.99590544054	2.81124776011	0.75	0	0	na	na
P32494	NGG1	P38814	SBE22	2|1|1|1	8|12|4|15	-	1.25	0.209002161038	0.175986769037	0.0	0	0	na	na
P32494	NGG1	P07273	DST1	2|5|8|9	0|0|0|0	-	6.0	6.91461532406	6.27264930948	0.91	0	0	na	na
P32494	NGG1	P07275	PUT2	0|0|1|0	14|17|13|17	-	0.25	0.0769147421216	0.0709462421867	0.0	0	0	na	na
P32494	NGG1	P07278	BCY1	1|2|2|3	3|3|3|3	-	2.0	0.7421709459	0.708816851455	0.0	0	0	na	na
P32494	NGG1	Q04779	RCO1	1|0|1|0	0|0|0|0	-	0.5	1.48641410338	1.40455360771	0.0	0	0	na	na
P32494	NGG1	Q05635	RNH202	2|1|1|1	0|0|0|0	-	1.25	2.22504951052	2.1932330344	0.58	0	0	na	na
P32494	NGG1	P40339	RFC4	0|1|1|0	0|0|0|1	-	0.5	1.20455979409	1.06383999546	0.0	0	0	na	na
P32494	NGG1	P47822	SRB7	1|3|3|3	10|9|7|11	-	2.5	0.339390184254	0.306514359729	0.0	0	0	na	na
P32494	NGG1	P13902	INO4	1|0|0|0	3|4|2|8	-	0.25	0.237243159344	0.199372222591	0.0	0	0	na	na
P32494	NGG1	P0C0X0;Q3E7X9	P0C0X0;Q3E7X9	14|17|17|14	9|12|9|8	-	15.5	1.55856016794	1.47844124719	0.0	0	0	na	na
P32494	NGG1	P22579	SIN3	19|21|18|21	12|11|9|17	-	19.75	1.54557026627	1.43938563513	0.0	1	1	 || pubmed:18676811|pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811|pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12176	MAK21	24|19|18|16	1|1|1|0	-	19.25	11.3872161528	9.86708834067	1.0	0	0	na	na
P32494	NGG1	P89105	CTR9	146|165|146|187	2|2|3|4	-	161.0	42.4123532017	39.0661281824	1.0	0	0	na	na
P32494	NGG1	P89102	SEC5	1|2|2|0	2|5|1|4	-	1.25	0.570888350289	0.449700150982	0.0	0	0	na	na
P32494	NGG1	Q06344	ESF1	29|28|34|30	2|3|1|0	-	30.25	12.44087718	10.3525633879	1.0	0	0	na	na
P32494	NGG1	P50095	IMD3	8|7|5|13	11|8|13|9	-	8.25	0.801276715026	0.70710832489	0.0	0	0	na	na
P32494	NGG1	P38970	HAL5	6|3|3|3	0|0|0|0	-	3.75	4.67514853155	4.54453501277	0.91	0	0	na	na
P32494	NGG1	P38972	ADE6	3|0|0|5	29|28|32|32	-	2.0	0.0932337922414	0.0665165812683	0.0	0	0	na	na
P32494	NGG1	P09938	RNR2	5|3|6|5	10|9|11|10	-	4.75	0.512222069666	0.479623954782	0.0	0	0	na	na
P32494	NGG1	P33895	NUF2	0|2|0|0	1|1|0|1	-	0.5	0.871706392538	0.666245152414	0.12	0	0	na	na
P32494	NGG1	P33894	STE13	0|0|0|1	2|3|3|5	-	0.25	0.292136264397	0.254772670849	0.0	0	0	na	na
P32494	NGG1	P33892	GCN1	46|28|40|43	61|96|67|60	-	39.25	0.551424728771	0.51904823436	0.0	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P0CX84;P0CX85	P0CX84;P0CX85	27|19|20|24	11|12|11|10	-	22.5	1.92384943691	1.8592437396	0.11	0	0	na	na
P32494	NGG1	P25357	SNT1	55|54|45|65	0|0|1|0	-	54.75	43.4844976889	40.3729322596	1.0	0	0	na	na
P32494	NGG1	P12904	SNF4	6|5|7|4	0|0|0|0	-	5.5	6.42039409374	6.32293667866	0.99	0	0	na	na
P32494	NGG1	P40202	CCS1	0|0|1|0	1|2|3|5	-	0.25	0.331812592133	0.273889116266	0.0	0	0	na	na
P32494	NGG1	P48234	ENP2	41|39|41|41	3|1|2|3	-	40.5	12.4814874092	10.9806457097	1.0	0	0	na	na
P32494	NGG1	P40208	GID8	0|1|0|1	2|2|1|3	-	0.5	0.501247754821	0.427719164887	0.0	0	0	na	na
P32494	NGG1	P20484	MAK11	4|4|5|3	0|0|0|0	-	4.0	4.94837622844	4.89262221188	0.96	0	0	na	na
P32494	NGG1	Q07508	LUC7	1|0|1|0	0|0|0|1	-	0.5	1.18956493896	1.05389545316	0.0	0	0	na	na
P32494	NGG1	P16451	PDX1	1|0|0|0	10|8|12|9	-	0.25	0.114482400518	0.101867283302	0.0	0	0	na	na
P32494	NGG1	P21339	MSB1	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	P38779	CIC1	22|19|28|25	4|3|7|3	-	23.5	4.54009364843	4.11399320414	0.96	0	0	na	na
P32494	NGG1	P32915	SEC61	0|0|1|0	0|0|0|0	-	0.25	1.24696835478	1.18740037472	0.0	0	0	na	na
P32494	NGG1	Q12343	MED4	12|11|11|10	13|12|16|11	-	11.0	0.84102123944	0.799631502881	0.0	0	0	na	na
P32494	NGG1	P01123	YPT1	7|4|7|6	15|19|12|14	-	6.0	0.432259827043	0.40637606154	0.0	0	0	na	na
P32494	NGG1	Q06631	BFR2	37|44|42|42	18|10|13|16	-	41.25	2.71668671194	2.44074469735	0.66	0	0	na	na
P32494	NGG1	Q04183	TRS120	4|5|2|4	4|7|4|3	-	3.75	0.862322928567	0.765983534165	0.0	0	0	na	na
P32494	NGG1	Q06639	RSC3	3|2|0|0	0|0|2|1	-	1.25	1.2595966329	0.913443398838	0.28	0	0	na	na
P32494	NGG1	P38153	APM3	3|1|0|2	2|5|2|3	-	1.5	0.621856748189	0.515107280144	0.0	0	0	na	na
P32494	NGG1	P02294	HTB2	53|41|35|47	19|15|20|30	-	44.0	2.00138286167	1.79143546358	0.39	0	0	na	na
P32494	NGG1	Q03081	MET31	1|1|0|3	2|5|3|4	-	1.25	0.49730360176	0.401882235136	0.0	0	0	na	na
P32494	NGG1	Q03088	SVL3	1|1|1|3	2|1|4|5	-	1.5	0.610274192687	0.49626433515	0.0	0	0	na	na
P32494	NGG1	P08153	SWI5	2|1|0|2	2|3|1|5	-	1.25	0.595977145598	0.476701613279	0.0	0	0	na	na
P32494	NGG1	P0CX49;P0CX50	P0CX49;P0CX50	38|37|37|36	21|26|21|20	-	37.0	1.63205539768	1.58529038656	0.0	0	0	na	na
P32494	NGG1	P40449	YIL161W	1|1|0|1	0|0|0|0	-	0.75	1.73863540713	1.67204521009	0.0	0	0	na	na
P32494	NGG1	P38555	YPT31	7|7|8|5	11|12|11|11	-	6.75	0.625462346822	0.613275552606	0.0	0	0	na	na
P32494	NGG1	P17076	RPL8A	13|9|11|8	6|5|7|7	-	10.25	1.52017051424	1.39706382831	0.01	0	0	na	na
P32494	NGG1	Q08962	NIP7	6|5|5|5	1|0|1|0	-	5.25	4.06061677152	3.63958628805	0.97	0	0	na	na
P32494	NGG1	P23293	SGV1	5|3|2|2	0|0|0|1	-	3.0	3.15933353934	2.84511884812	0.82	0	0	na	na
P32494	NGG1	Q07655	WHI4	2|0|0|0	18|17|22|17	-	0.5	0.0754565961342	0.0637184141213	0.0	0	0	na	na
P32494	NGG1	Q07657	SHS1	0|1|0|0	2|2|4|4	-	0.25	0.312409131396	0.270514905796	0.0	0	0	na	na
P32494	NGG1	Q07653	HBT1	18|14|12|28	0|4|0|1	-	18.0	8.53584913592	6.92359691863	1.0	0	0	na	na
P32494	NGG1	P31385	DEP1	1|4|4|5	5|4|8|6	-	3.5	0.655456855495	0.549646137696	0.0	0	0	na	na
P32494	NGG1	P31384	CCR4	5|3|1|6	12|11|10|9	-	3.75	0.405093121321	0.351681913355	0.0	0	0	na	na
P32494	NGG1	P31380	FUN30	5|6|5|7	1|0|1|0	-	5.75	4.39030788373	3.91123868939	0.98	0	0	na	na
P32494	NGG1	P32465	HXT1	0|2|3|1	6|4|3|3	-	1.5	0.49879771142	0.413384847129	0.0	0	0	na	na
P32494	NGG1	Q03558	OYE2	2|5|2|3	11|11|8|7	-	3.0	0.389518247684	0.345786851584	0.0	0	0	na	na
P32494	NGG1	Q03559	YMR295C	3|4|3|4	6|5|6|4	-	3.5	0.70972620658	0.65937571961	0.0	0	0	na	na
P32494	NGG1	P14540	FBA1	20|21|24|37	37|38|34|39	-	25.5	0.685420661497	0.658576154329	0.0	0	0	na	na
P32494	NGG1	P39730	FUN12	56|48|49|47	19|20|15|17	-	50.0	2.68325077662	2.58723882266	0.46	0	0	na	na
P32494	NGG1	P47008	SFH5	0|0|1|1	0|0|0|0	-	0.5	1.48797552877	1.40567246862	0.0	0	0	na	na
P32494	NGG1	P47006	RPA34	18|20|22|18	6|8|4|6	-	19.5	2.91158477992	2.67258266834	0.73	0	0	na	na
P32494	NGG1	P06115	CTT1	1|0|0|0	17|17|15|15	-	0.25	0.072876397084	0.0681679469603	0.0	0	0	na	na
P32494	NGG1	P16622	HEM15	1|0|0|0	14|16|18|12	-	0.25	0.0772592965702	0.0693195046324	0.0	0	0	na	na
P32494	NGG1	P52920	NBP35	2|0|1|0	21|24|22|25	-	0.75	0.0719128350935	0.0633759932305	0.0	0	0	na	na
P32494	NGG1	P32445	RIM1	9|5|7|7	4|6|4|4	-	7.0	1.43614076217	1.37814686772	0.02	0	0	na	na
P32494	NGG1	P53038	TEL2	1|1|2|2	11|13|10|11	-	1.5	0.202341635538	0.194612985125	0.0	0	0	na	na
P32494	NGG1	P09734	TUB3	6|2|4|6	32|42|37|35	-	4.5	0.143831465224	0.13280478944	0.0	0	0	na	na
P32494	NGG1	P53032	SUT1	5|1|2|3	0|0|0|0	-	2.75	3.6723694591	3.4167548392	0.85	0	0	na	na
P32494	NGG1	Q04458	HFD1	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P53037	PSD2	0|1|0|0	0|0|0|0	-	0.25	1.25818248454	1.19404287339	0.0	0	0	na	na
P32494	NGG1	P35719	MRP8	1|2|1|0	14|17|15|13	-	1.0	0.127251349909	0.113834981285	0.0	0	0	na	na
P32494	NGG1	Q00776	APM1	5|3|3|2	1|1|0|1	-	3.25	2.41138713413	2.05104585174	0.62	0	0	na	na
P32494	NGG1	Q01454	CTF4	3|2|3|1	0|0|0|0	-	2.25	3.21661445322	3.1006698982	0.7	0	0	na	na
P32494	NGG1	P24482	DPB2	1|0|0|1	0|0|0|0	-	0.5	1.4804529226	1.40032259088	0.0	0	0	na	na
P32494	NGG1	P40470	RRT14	6|5|6|6	0|0|0|0	-	5.75	6.65544008694	6.6488507771	1.0	0	0	na	na
P32494	NGG1	P37291	SHM2	13|11|10|12	28|33|31|32	-	11.5	0.384786443178	0.374809941761	0.0	0	0	na	na
P32494	NGG1	P32844	SEC6	1|0|1|1	4|3|2|1	-	0.75	0.493454743968	0.415530237355	0.0	0	0	na	na
P32494	NGG1	P32621	GDA1	1|1|1|1	7|7|4|4	-	1.0	0.306547338589	0.284758275889	0.0	0	0	na	na
P32494	NGG1	P32629	ANP1	2|5|4|5	0|2|1|0	-	4.0	2.8699791202	2.41878710933	0.74	0	0	na	na
P32494	NGG1	P32628	RAD23	1|0|0|0	5|7|7|7	-	0.25	0.165265120535	0.148678181364	0.0	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P08518	RPB2	66|71|57|73	33|41|39|40	-	66.75	1.70209795857	1.63278203734	0.01	0	0	na	na
P32494	NGG1	P23201	SPA2	0|0|1|0	1|1|0|0	-	0.25	0.8368959772	0.718190313606	0.0	0	0	na	na
P32494	NGG1	Q07825	FRA1	1|0|1|0	1|0|0|1	-	0.5	0.986932434023	0.838642874556	0.0	0	0	na	na
P32494	NGG1	P32939	YPT7	2|1|0|1	9|8|9|5	-	1.0	0.225168458208	0.190103355444	0.0	0	0	na	na
P32494	NGG1	P42943	CCT7	52|57|57|53	16|15|12|20	-	54.75	3.28566673113	3.08452889243	0.81	0	0	na	na
P32494	NGG1	P42945	UTP10	76|92|84|80	7|9|7|8	-	83.0	9.50555753297	9.26583048232	1.0	0	0	na	na
P32494	NGG1	P36024	SIS2	1|0|0|0	0|0|1|0	-	0.25	0.981895985567	0.876382796018	0.0	0	0	na	na
P32494	NGG1	P53617	NRD1	8|5|8|6	2|4|4|4	-	6.75	1.69734425625	1.51476646462	0.12	0	0	na	na
P32494	NGG1	P35997;P38711	P35997;P38711	17|14|17|15	11|12|12|12	-	15.75	1.29244802983	1.27121404828	0.0	0	0	na	na
P32494	NGG1	P26798	INO2	2|1|1|2	9|10|11|9	-	1.5	0.228877904355	0.219555508012	0.0	0	0	na	na
P32494	NGG1	Q99207	NOP14	53|42|50|47	1|4|4|3	-	48.0	12.088345524	10.3653067347	1.0	0	0	na	na
P32494	NGG1	Q02457	TBF1	1|2|1|1	2|1|0|2	-	1.25	0.999178307458	0.826856426909	0.02	0	0	na	na
P32494	NGG1	P49090	ASN2	6|2|4|4	17|9|14|9	-	4.0	0.366576289595	0.321115166386	0.0	0	0	na	na
P32494	NGG1	P41940	PSA1	6|5|5|6	18|20|18|18	-	5.5	0.328641116345	0.32514123638	0.0	0	0	na	na
P32494	NGG1	P53297	PBP1	30|29|29|28	86|80|86|89	-	29.0	0.341953437474	0.328076702985	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53295	RBG2	3|0|0|0	2|3|4|3	-	0.75	0.428379283214	0.323926732586	0.0	0	0	na	na
P32494	NGG1	P53292	MRPS35	2|1|3|6	1|0|0|2	-	3.0	2.23509569327	1.76985690143	0.56	0	0	na	na
P32494	NGG1	P27466	CMK1	1|1|1|1	0|0|0|1	-	1.0	1.58906230267	1.48971917872	0.0	0	0	na	na
P32494	NGG1	P19454	CKA2	10|8|9|10	1|2|4|6	-	9.25	2.3636902913	2.00820425609	0.42	0	0	na	na
P32494	NGG1	Q12186	MSL5	0|2|2|1	1|2|0|0	-	1.25	1.3062929856	1.04722653774	0.26	0	0	na	na
P32494	NGG1	P05737	RPL7A	5|4|3|3	5|4|2|3	-	3.75	1.04546724296	0.93400973233	0.0	0	0	na	na
P32494	NGG1	Q05498	FCF1	5|5|5|4	0|0|1|0	-	4.75	4.50528302762	4.19632158728	0.99	0	0	na	na
P32494	NGG1	Q12344	GYP5	0|0|0|1	23|23|19|14	-	0.25	0.0598159128249	0.0522167963873	0.0	0	0	na	na
P32494	NGG1	P06843	SPT2	13|11|11|14	0|0|0|0	-	12.25	13.0435544002	13.0044402082	1.0	1	1	 || pubmed:9343382 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9343382 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12340	YRM1	2|2|2|2	0|0|0|0	-	2.0	2.97120752383	2.97062970365	0.85	0	0	na	na
P32494	NGG1	P05739	RPL6B	33|31|34|37	19|15|13|22	-	33.75	1.8723830092	1.75404251889	0.02	0	0	na	na
P32494	NGG1	P05738	RPL9A	0|3|2|3	3|6|3|3	-	2.0	0.635702281775	0.531017007643	0.0	0	0	na	na
P32494	NGG1	P46682	APL6	0|2|0|5	1|1|0|1	-	1.75	1.56444032699	1.03482636476	0.33	0	0	na	na
P32494	NGG1	P46680	AIP1	0|1|0|0	3|4|4|1	-	0.25	0.31437621926	0.255675589371	0.0	0	0	na	na
P32494	NGG1	Q03067	SGF11	13|13|16|12	0|0|0|0	-	13.5	14.3127467952	14.2284689037	1.0	1	1	 || pubmed:15282323|pubmed:27708008|pubmed:15657442|pubmed:15657441|pubmed:16554755|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:15282323|pubmed:27708008|pubmed:15657442|pubmed:15657441|pubmed:16554755|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P43621	RET2	7|4|5|5	10|12|11|12	-	5.25	0.502075603952	0.483505694042	0.0	0	0	na	na
P32494	NGG1	P38805	RPF1	4|5|2|2	1|3|3|2	-	3.25	1.30275389153	1.10004876962	0.09	0	0	na	na
P32494	NGG1	P38806	YNG2	0|4|3|4	2|1|0|2	-	2.75	1.66441544687	1.18474523834	0.35	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38801	LRP1	10|13|11|8	1|0|0|0	-	10.5	9.06890448452	8.3506700801	1.0	0	0	na	na
P32494	NGG1	P49435	APT1	1|0|0|1	3|4|5|2	-	0.5	0.327969325438	0.278955427963	0.0	0	0	na	na
P32494	NGG1	P38803	IPI1	2|0|0|0	0|0|0|0	-	0.5	1.47889149721	1.30671452574	0.14	0	0	na	na
P32494	NGG1	P07267	PEP4	1|6|3|11	28|35|31|35	-	5.25	0.186052961965	0.146750337539	0.0	0	0	na	na
P32494	NGG1	P07264	LEU1	77|67|82|72	4|4|2|2	-	74.5	18.6611279254	17.2024395881	1.0	0	0	na	na
P32494	NGG1	P07262	GDH1	11|7|9|7	45|53|49|54	-	8.5	0.18247461747	0.17557672625	0.0	0	0	na	na
P32494	NGG1	P07260	CDC33	15|14|15|18	14|18|17|18	-	15.5	0.915713208423	0.874191132562	0.0	0	0	na	na
P32494	NGG1	P40856	SAP185	10|9|11|9	5|5|4|7	-	9.75	1.69770688995	1.60324246029	0.01	0	0	na	na
P32494	NGG1	P40327	RPT2	24|22|36|25	29|33|37|33	-	26.75	0.802227529624	0.763868299713	0.0	0	0	na	na
P32494	NGG1	P40850	MKT1	8|5|3|6	18|20|17|27	-	5.5	0.297596939176	0.275218678027	0.0	0	0	na	na
P32494	NGG1	P40325	HUA1	0|1|0|1	2|3|3|4	-	0.5	0.374938216148	0.327673000458	0.0	0	0	na	na
P32494	NGG1	P38809	YHR097C	7|5|8|6	1|1|2|2	-	6.5	2.93944728845	2.70344895607	0.79	0	0	na	na
P32494	NGG1	P40858	MRPL49	0|0|1|1	0|0|0|0	-	0.5	1.48797552877	1.40567246862	0.0	0	0	na	na
P32494	NGG1	Q06287	EMG1	13|11|12|17	0|0|0|1	-	13.25	11.2149238255	10.4179738925	1.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38213	DSF2	1|0|0|1	0|0|0|0	-	0.5	1.4804529226	1.40032259088	0.0	0	0	na	na
P32494	NGG1	P19524	MYO2	24|19|21|31	21|20|18|19	-	23.75	1.18473601475	1.15420244419	0.0	0	0	na	na
P32494	NGG1	P22354	MRPL20	1|0|0|1	0|0|0|0	-	0.5	1.4804529226	1.40032259088	0.0	0	0	na	na
P32494	NGG1	O94742	SEM1	0|0|2|1	2|2|0|0	-	0.75	0.876241318912	0.674070161409	0.07	0	0	na	na
P32494	NGG1	Q12164	POM33	0|0|0|1	3|5|1|3	-	0.25	0.314354907835	0.258439758668	0.0	0	0	na	na
P32494	NGG1	Q12161	PSH1	3|2|6|6	0|0|0|0	-	4.25	5.16255538752	4.86026386689	0.94	0	0	na	na
P32494	NGG1	P32605	MUD1	1|0|1|0	0|0|0|0	-	0.5	1.48641410338	1.40455360771	0.0	0	0	na	na
P32494	NGG1	P50086	NAS6	11|10|13|14	0|5|3|2	-	12.0	3.70683814035	2.97946196572	0.87	0	0	na	na
P32494	NGG1	P50085	PHB2	0|0|0|1	2|3|4|3	-	0.25	0.309381505263	0.273345601914	0.0	0	0	na	na
P32494	NGG1	P22353	MRPL8	1|0|0|1	1|0|0|1	-	0.5	0.98297439659	0.836116582864	0.0	0	0	na	na
P32494	NGG1	P38351	PAF1	125|118|127|130	1|3|2|2	-	125.0	41.6338418866	37.6115570844	1.0	0	0	na	na
P32494	NGG1	P11154	PYC1	0|0|1|0	2|1|1|1	-	0.25	0.552150337464	0.501734210998	0.0	0	0	na	na
P32494	NGG1	P33399	LHP1	8|10|10|9	3|1|3|2	-	9.25	3.08175740184	2.69488851074	0.8	0	0	na	na
P32494	NGG1	P12754	GCD2	3|1|5|5	9|5|9|8	-	3.5	0.499976853205	0.410772858661	0.0	0	0	na	na
P32494	NGG1	P12753	RAD50	0|1|0|1	0|2|1|0	-	0.5	0.866994088923	0.716715567578	0.0	0	0	na	na
P32494	NGG1	Q03433	VPS71	1|2|0|1	0|0|0|0	-	1.0	1.99681789167	1.85290009758	0.38	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P37898	AAP1	1|1|0|1	2|4|2|1	-	0.75	0.539779946479	0.460793952348	0.0	0	0	na	na
P32494	NGG1	Q03435	NHP10	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	P10662	MRP1	0|1|0|0	1|1|1|1	-	0.25	0.628514648595	0.58978923745	0.0	0	0	na	na
P32494	NGG1	P40217	TIF34	14|12|9|9	8|8|6|6	-	11.0	1.48194477895	1.40032369262	0.0	0	0	na	na
P32494	NGG1	P40214	YMR144W	0|1|0|1	7|7|3|9	-	0.5	0.200890018172	0.164982552776	0.0	0	0	na	na
P32494	NGG1	P40212	RPL13B	32|28|29|36	21|21|19|18	-	31.25	1.52801611732	1.48099595918	0.0	0	0	na	na
P32494	NGG1	P40210	SIP5	0|3|1|3	1|1|1|0	-	1.75	1.56625706616	1.1846720975	0.37	0	0	na	na
P32494	NGG1	P38700	APM2	1|1|0|1	0|0|0|0	-	0.75	1.73863540713	1.67204521009	0.0	0	0	na	na
P32494	NGG1	P38701	RPS20	48|36|45|35	38|38|40|35	-	41.0	1.06412827521	1.0303138488	0.0	0	0	na	na
P32494	NGG1	P21304	PWP1	19|19|20|19	10|13|14|13	-	19.25	1.47770816887	1.39897050203	0.0	0	0	na	na
P32494	NGG1	P38707	DED81	0|0|1|0	13|18|18|11	-	0.25	0.0779186627721	0.0684592401651	0.0	0	0	na	na
P32494	NGG1	P36106	BYE1	0|2|2|1	0|0|0|0	-	1.25	2.25130885262	2.05735796098	0.38	0	0	na	na
P32494	NGG1	P38708	YHR020W	12|7|10|8	76|82|76|69	-	9.25	0.131240223179	0.125606119392	0.0	0	0	na	na
P32494	NGG1	Q03361	JIP4	2|0|1|0	0|0|0|0	-	0.75	1.72585985199	1.55159331751	0.16	0	0	na	na
P32494	NGG1	P10591	SSA1	19|21|25|18	37|42|46|44	-	20.75	0.495670420232	0.475195401976	0.0	0	0	na	na
P32494	NGG1	P38129	TAF5	143|127|136|141	9|12|4|2	-	136.75	17.7056882535	14.7169992776	1.0	1	1	 || pubmed:9674426|pubmed:9844640|pubmed:11585915|pubmed:9488488|pubmed:10788514|pubmed:12052880|pubmed:15060133|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9674426|pubmed:9844640|pubmed:11585915|pubmed:9488488|pubmed:10788514|pubmed:12052880|pubmed:15060133|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q06625	GDB1	0|0|0|1	2|3|3|6	-	0.25	0.275927361412	0.237748349609	0.0	0	0	na	na
P32494	NGG1	Q06623	HDA3	1|0|1|0	0|0|0|0	-	0.5	1.48641410338	1.40455360771	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
