bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	P00447	SOD2	0|2|0|0	3|3|3|3	-	0.5	0.377976689509	0.327695439289	0.0	0	0	na	na
P32494	NGG1	P00445	SOD1	2|4|4|2	2|1|0|0	-	3.0	2.3331643148	1.95611785807	0.68	0	0	na	na
P32494	NGG1	Q04199	CAC2	1|0|0|0	1|1|0|0	-	0.25	0.818121904639	0.706241413257	0.0	0	0	na	na
P32494	NGG1	P16387	PDA1	11|7|7|7	45|44|49|47	-	8.0	0.189201333177	0.184000698002	0.0	0	0	na	na
P32494	NGG1	P18888	SNF6	2|2|0|5	0|0|0|1	-	2.25	2.55830793017	1.9873525713	0.64	0	0	na	na
P32494	NGG1	P53604	MSO1	1|0|0|0	0|1|1|0	-	0.25	0.82215075309	0.710421144788	0.0	0	0	na	na
P32494	NGG1	P53600	RET3	5|1|0|1	5|6|5|4	-	1.75	0.439217094674	0.347767223705	0.0	0	0	na	na
P32494	NGG1	P54885	PRO2	1|3|0|1	6|9|11|9	-	1.25	0.230617360496	0.186377205695	0.0	0	0	na	na
P32494	NGG1	Q99216	PNO1	25|14|12|10	0|0|0|0	-	15.25	16.0061774595	15.4207540724	1.0	0	0	na	na
P32494	NGG1	P23369	MRPL25	0|2|0|2	0|0|0|0	-	1.0	2.0201323316	1.74362916107	0.36	0	0	na	na
P32494	NGG1	P46784	RPS10B	4|0|1|6	2|1|1|2	-	2.75	1.46873211637	1.06593516646	0.27	0	0	na	na
P32494	NGG1	Q04603	DPB4	1|2|1|2	4|2|3|0	-	1.5	0.781808900147	0.621469370606	0.0	0	0	na	na
P32494	NGG1	P28834	IDH1	7|3|3|3	42|47|51|43	-	4.0	0.105278166147	0.0992344773821	0.0	0	0	na	na
P32494	NGG1	Q04601	APC4	2|0|2|0	0|0|1|0	-	1.0	1.6051059547	1.30492135159	0.39	0	0	na	na
P32494	NGG1	P34167	TIF3	1|1|2|3	7|5|1|2	-	1.75	0.587166523042	0.467469194961	0.0	0	0	na	na
P32494	NGG1	P27472	GSY2	1|0|0|0	13|16|15|18	-	0.25	0.0739752830111	0.0674513491173	0.0	0	0	na	na
P32494	NGG1	P27476	NSR1	37|33|33|32	12|11|15|12	-	33.75	2.58539037581	2.48190043789	0.6	0	0	na	na
P32494	NGG1	Q02866	MUK1	6|3|3|2	1|4|5|6	-	3.5	0.884405265846	0.710760470394	0.0	0	0	na	na
P32494	NGG1	Q04305	UTP15	13|8|6|6	0|1|0|0	-	8.25	7.32200877377	6.6900421964	1.0	0	0	na	na
P32494	NGG1	Q05024	TRI1	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	P36024	SIS2	0|0|1|0	0|0|0|0	-	0.25	1.27317890202	1.20275605893	0.0	0	0	na	na
P32494	NGG1	P40204	SMX2	3|1|1|1	0|0|1|0	-	1.5	1.97606397835	1.79011188599	0.63	0	0	na	na
P32494	NGG1	Q12194	YPL066W	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	Q12196	RIO1	9|12|6|4	0|0|0|0	-	7.75	8.74769456696	8.24074646727	0.99	0	1	na	 || pubmed:20489023 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	O13563	RPN13	4|4|6|4	5|4|5|3	-	4.5	1.06525230077	0.977077662207	0.0	0	0	na	na
P32494	NGG1	P22768	ARG1	0|0|1|0	25|19|26|17	-	0.25	0.0561098371359	0.050159394495	0.0	0	0	na	na
P32494	NGG1	P25694	CDC48	35|39|35|35	107|101|116|91	-	36.0	0.356385191733	0.345962029215	0.0	0	0	na	na
P32494	NGG1	P11433	CDC24	1|0|1|0	0|0|0|0	-	0.5	1.49723698648	1.41140106406	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P48412	UPF3	9|4|7|8	1|0|1|1	-	7.0	4.54982115528	3.87370701722	0.92	0	0	na	na
P32494	NGG1	P40150	SSB2	61|59|58|48	79|65|63|75	-	56.5	0.806414867432	0.768307254404	0.0	0	0	na	na
P32494	NGG1	P40157	VID27	16|18|13|18	1|0|0|0	-	16.25	13.8549241397	12.898182762	1.0	0	0	na	na
P32494	NGG1	P07270	PHO4	3|1|2|0	0|0|0|0	-	1.5	2.47501127386	2.20884737769	0.52	0	0	na	na
P32494	NGG1	P07273	DST1	8|6|8|7	0|0|0|0	-	7.25	8.291879836	8.2413753754	1.0	0	0	na	na
P32494	NGG1	P07275	PUT2	2|0|0|1	16|20|16|19	-	0.75	0.0905816083864	0.0788138568253	0.0	0	0	na	na
P32494	NGG1	P07278	BCY1	3|3|4|5	3|2|1|2	-	3.75	1.59586713188	1.40251897912	0.18	0	0	na	na
P32494	NGG1	Q04233	GIS4	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	Q05635	RNH202	3|2|1|0	0|0|0|0	-	1.5	2.45831158827	2.2031091622	0.52	0	0	na	na
P32494	NGG1	P40339	RFC4	3|0|1|2	0|1|1|0	-	1.5	1.64726412098	1.33122877929	0.46	0	0	na	na
P32494	NGG1	P47822	SRB7	3|2|2|5	7|6|4|7	-	3.0	0.568707517324	0.495681407831	0.0	0	0	na	na
P32494	NGG1	P13902	INO4	0|0|1|0	3|4|3|6	-	0.25	0.252838188074	0.222304153159	0.0	0	0	na	na
P32494	NGG1	Q04934	IVY1	0|1|0|0	25|26|24|23	-	0.25	0.0492687845106	0.0460500866689	0.0	0	0	na	na
P32494	NGG1	P0C0X0;Q3E7X9	P0C0X0;Q3E7X9	15|18|14|12	7|5|7|8	-	14.75	2.03765372583	1.8675340014	0.13	0	0	na	na
P32494	NGG1	P22579	SIN3	18|16|12|12	8|7|6|14	-	14.5	1.5694918063	1.41334476801	0.0	1	1	 || pubmed:18676811|pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811|pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12176	MAK21	21|19|22|18	1|0|1|0	-	20.0	14.172808273	12.6986593472	1.0	0	0	na	na
P32494	NGG1	P89105	CTR9	173|163|137|179	0|1|0|0	-	163.0	131.902414	123.41223662	1.0	0	0	na	na
P32494	NGG1	P89102	SEC5	1|1|1|0	3|3|3|0	-	0.75	0.545261561177	0.425749684313	0.0	0	0	na	na
P32494	NGG1	Q06344	ESF1	33|33|34|29	0|0|0|1	-	32.25	26.5415440526	24.710223045	1.0	0	0	na	na
P32494	NGG1	P50095	IMD3	6|5|5|3	9|11|11|12	-	4.75	0.48871345223	0.457235096343	0.0	0	0	na	na
P32494	NGG1	P38970	HAL5	15|5|7|7	0|1|0|0	-	8.5	7.48685646311	6.6808171388	0.99	0	0	na	na
P32494	NGG1	P38972	ADE6	3|0|1|0	30|23|27|24	-	1.0	0.0720415512684	0.0592788868736	0.0	0	0	na	na
P32494	NGG1	P09938	RNR2	14|15|13|7	26|26|24|21	-	12.25	0.527603115297	0.495292397302	0.0	0	0	na	na
P32494	NGG1	P36135	UTH1	0|1|0|0	3|4|4|3	-	0.25	0.279737848563	0.256245208978	0.0	0	0	na	na
P32494	NGG1	P33892	GCN1	19|24|20|29	49|50|52|53	-	23.0	0.465355851541	0.451158812341	0.0	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P0CX84;P0CX85	P0CX84;P0CX85	22|20|21|24	11|11|11|10	-	21.75	1.94770477746	1.92705115169	0.03	0	0	na	na
P32494	NGG1	P25357	SNT1	42|55|39|59	0|2|0|1	-	48.75	28.5703287753	24.5539465863	1.0	0	0	na	na
P32494	NGG1	P12904	SNF4	2|3|2|1	0|1|0|0	-	2.0	2.42122801765	2.20096389685	0.75	0	0	na	na
P32494	NGG1	P40202	CCS1	0|1|0|0	6|5|2|3	-	0.25	0.251171496497	0.209682463977	0.0	0	0	na	na
P32494	NGG1	Q02204	MRPL13	1|0|0|2	0|1|0|0	-	0.75	1.38913317877	1.16539178651	0.31	0	0	na	na
P32494	NGG1	P40208	GID8	1|0|0|0	3|3|1|1	-	0.25	0.408934206206	0.351942100453	0.0	0	0	na	na
P32494	NGG1	P20484	MAK11	2|4|5|5	0|0|0|0	-	4.0	5.10786229158	4.86310937221	0.96	0	0	na	na
P32494	NGG1	P25359	RRP43	2|0|2|1	1|2|0|0	-	1.25	1.29017361519	1.03391429431	0.28	0	0	na	na
P32494	NGG1	P25358	ELO2	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	P06844	SPT3	49|38|34|44	0|1|0|1	-	41.25	27.9567876794	25.0610626625	1.0	1	1	 || pubmed:27899560|pubmed:12186975|pubmed:16554755|pubmed:9753545 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27899560|pubmed:12186975|pubmed:16554755|pubmed:9753545 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P16451	PDX1	0|0|1|0	12|11|11|4	-	0.25	0.12212802764	0.098842704963	0.0	0	0	na	na
P32494	NGG1	P21339	MSB1	0|0|0|1	0|0|0|0	-	0.25	1.25358694936	1.19133421403	0.0	0	0	na	na
P32494	NGG1	P38779	CIC1	31|28|25|24	1|5|1|3	-	27.0	7.9886425512	6.95714758294	1.0	0	0	na	na
P32494	NGG1	P32915	SEC61	0|0|0|1	0|0|0|0	-	0.25	1.25358694936	1.19133421403	0.0	0	0	na	na
P32494	NGG1	P13586	PMR1	0|0|0|2	1|1|4|6	-	0.5	0.373109002149	0.279238650773	0.0	0	0	na	na
P32494	NGG1	P32914	SPT4	14|9|1|10	5|10|7|2	-	8.5	1.3344851903	0.918031956345	0.03	0	0	na	na
P32494	NGG1	Q06631	BFR2	44|46|38|35	18|12|16|9	-	40.75	2.85230099428	2.58812008443	0.66	0	0	na	na
P32494	NGG1	Q04183	TRS120	4|3|2|2	4|3|2|2	-	2.75	0.992330066209	0.912299016652	0.0	0	0	na	na
P32494	NGG1	Q06639	RSC3	3|1|0|0	0|0|1|1	-	1.0	1.28171286611	0.988277210913	0.27	0	0	na	na
P32494	NGG1	P38153	APM3	2|0|0|0	2|2|2|1	-	0.5	0.528569565334	0.435247227522	0.0	0	0	na	na
P32494	NGG1	P02294	HTB2	42|38|26|44	12|12|16|19	-	37.5	2.42890950235	2.25672006252	0.58	0	0	na	na
P32494	NGG1	Q03081	MET31	0|0|0|1	1|3|0|2	-	0.25	0.498831230108	0.394821745812	0.0	0	0	na	na
P32494	NGG1	Q03088	SVL3	3|3|1|1	1|2|1|1	-	2.0	1.32092558928	1.20618563693	0.18	0	0	na	na
P32494	NGG1	P0CX49;P0CX50	P0CX49;P0CX50	41|37|30|32	18|19|20|20	-	35.0	1.77513085042	1.73469560778	0.0	0	0	na	na
P32494	NGG1	Q12508	RMD5	0|1|0|0	0|0|0|0	-	0.25	1.25647921644	1.19304109921	0.0	0	0	na	na
P32494	NGG1	P40449	YIL161W	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	P38555	YPT31	4|4|1|5	11|11|11|14	-	3.5	0.34878232717	0.315274012924	0.0	0	0	na	na
P32494	NGG1	P17076	RPL8A	9|6|5|5	6|8|4|4	-	6.25	1.1079770688	1.01123878444	0.0	0	0	na	na
P32494	NGG1	Q08962	NIP7	7|5|3|5	1|0|0|1	-	5.0	3.92722542287	3.46667002481	0.93	0	0	na	na
P32494	NGG1	Q07653	HBT1	51|52|52|58	6|8|8|17	-	53.25	5.03145141879	4.47794090011	0.98	0	0	na	na
P32494	NGG1	P31385	DEP1	1|4|2|3	5|7|8|8	-	2.5	0.444003237237	0.384830524379	0.0	0	0	na	na
P32494	NGG1	P31384	CCR4	4|1|3|2	7|10|10|12	-	2.5	0.322650649242	0.282788427045	0.0	0	0	na	na
P32494	NGG1	P31380	FUN30	2|1|3|1	1|0|0|1	-	1.75	1.83702008405	1.57027121714	0.48	0	0	na	na
P32494	NGG1	P32465	HXT1	0|3|1|1	2|4|5|3	-	1.25	0.512054031016	0.408929255756	0.0	0	0	na	na
P32494	NGG1	Q03558	OYE2	3|3|4|2	18|13|12|11	-	3.0	0.278826002729	0.261094402034	0.0	0	0	na	na
P32494	NGG1	Q03559	YMR295C	5|5|7|8	6|6|7|8	-	6.25	0.944825409084	0.890078519161	0.0	0	0	na	na
P32494	NGG1	P14540	FBA1	34|31|24|35	34|37|44|45	-	31.0	0.778984642531	0.738242345953	0.0	0	0	na	na
P32494	NGG1	P39730	FUN12	45|36|41|42	12|15|16|12	-	41.0	2.86454603517	2.75022363661	0.49	0	0	na	na
P32494	NGG1	P47008	SFH5	1|0|0|0	0|0|0|1	-	0.25	0.969807506387	0.869525645634	0.0	0	0	na	na
P32494	NGG1	P47006	RPA34	19|21|24|24	3|6|8|3	-	22.0	3.91058622376	3.48337822285	0.92	0	0	na	na
P32494	NGG1	P06115	CTT1	2|1|2|2	25|26|29|21	-	1.75	0.105307743449	0.0997542900969	0.0	0	0	na	na
P32494	NGG1	P47001	CIS3	0|1|0|1	3|6|6|8	-	0.5	0.222718412812	0.184412712517	0.0	0	0	na	na
P32494	NGG1	P16622	HEM15	1|1|0|0	5|12|10|9	-	0.5	0.148200736759	0.123667455132	0.0	0	0	na	na
P32494	NGG1	P29469	MCM2	1|1|0|0	0|0|0|0	-	0.5	1.4805373009	1.40000082677	0.0	0	0	na	na
P32494	NGG1	P29468	PAP1	2|0|0|0	3|2|1|0	-	0.5	0.582776995793	0.433819319626	0.01	0	0	na	na
P32494	NGG1	P09733	TUB1	11|10|6|6	50|51|52|47	-	8.25	0.180227320886	0.175593307695	0.0	0	0	na	na
P32494	NGG1	P05319	RPP2A	18|8|14|11	10|13|9|10	-	12.75	1.19063436358	1.099207464	0.0	0	0	na	na
P32494	NGG1	P32445	RIM1	4|4|4|4	4|3|5|4	-	4.0	1.00583791533	0.938817641099	0.0	0	0	na	na
P32494	NGG1	P53038	TEL2	1|0|0|1	10|11|8|7	-	0.5	0.148003045995	0.132742814967	0.0	0	0	na	na
P32494	NGG1	P09734	TUB3	3|2|1|2	32|36|33|30	-	2.0	0.0879105205039	0.0850874792804	0.0	0	0	na	na
P32494	NGG1	P53032	SUT1	3|1|2|1	0|0|0|0	-	1.75	2.72859822322	2.63147545461	0.76	0	0	na	na
P32494	NGG1	Q04458	HFD1	0|0|1|0	0|2|1|0	-	0.25	0.733771410037	0.607404891546	0.0	0	0	na	na
P32494	NGG1	P53037	PSD2	0|0|1|0	0|0|0|0	-	0.25	1.27317890202	1.20275605893	0.0	0	0	na	na
P32494	NGG1	P35719	MRP8	0|1|1|0	13|16|19|13	-	0.5	0.0943863683209	0.0846905159042	0.0	0	0	na	na
P32494	NGG1	Q00776	APM1	5|1|0|3	0|1|1|0	-	2.25	2.10735347066	1.56708895986	0.54	0	0	na	na
P32494	NGG1	Q01454	CTF4	3|1|3|3	0|0|0|0	-	2.5	3.50895102396	3.37182225621	0.77	0	0	na	na
P32494	NGG1	P24482	DPB2	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	P40470	RRT14	6|8|2|2	0|0|0|0	-	4.5	5.44971394102	4.87865673964	0.93	0	0	na	na
P32494	NGG1	P37291	SHM2	22|14|14|18	31|39|38|34	-	17.0	0.490881553993	0.468074968312	0.0	0	0	na	na
P32494	NGG1	P32621	GDA1	0|0|0|2	4|7|3|6	-	0.5	0.250183886275	0.196057298245	0.0	0	0	na	na
P32494	NGG1	P53723	YNR021W	0|1|0|0	1|0|0|1	-	0.25	0.830961491029	0.708973842701	0.0	0	0	na	na
P32494	NGG1	P46669	RPA43	6|5|5|2	0|0|1|0	-	4.5	4.42612072763	3.97416671573	0.92	0	0	na	na
P32494	NGG1	P32629	ANP1	3|6|1|6	1|0|1|3	-	4.0	2.19647582905	1.64413860529	0.51	0	0	na	na
P32494	NGG1	P32628	RAD23	1|3|2|0	6|2|9|8	-	1.5	0.349237502029	0.255868032591	0.0	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P08518	RPB2	80|72|58|69	36|41|36|37	-	69.75	1.83593898611	1.7927830259	0.0	0	0	na	na
P32494	NGG1	P23201	SPA2	2|1|1|0	0|0|0|0	-	1.0	1.97777428738	1.85494005934	0.13	0	0	na	na
P32494	NGG1	P00931	TRP5	5|9|3|3	25|20|25|21	-	5.0	0.253078993309	0.225430553285	0.0	0	0	na	na
P32494	NGG1	P06634	DED1	31|16|15|19	27|27|34|29	-	20.25	0.693126555381	0.658609782397	0.0	0	0	na	na
P32494	NGG1	P32939	YPT7	1|0|0|2	5|8|7|6	-	0.75	0.231115401524	0.193791124949	0.0	0	0	na	na
P32494	NGG1	P22082	SNF2	16|10|12|17	3|0|1|1	-	13.75	6.5375666023	5.43338536129	0.99	1	1	 || pubmed:9858534 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9858534 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P42940	CIR1	1|0|0|0	8|9|11|8	-	0.25	0.122633537085	0.11382432892	0.0	0	0	na	na
P32494	NGG1	P42943	CCT7	57|50|45|47	15|13|15|11	-	49.75	3.51053128771	3.35913276456	0.88	0	0	na	na
P32494	NGG1	P42945	UTP10	74|81|85|77	9|5|4|2	-	79.25	13.5730001944	11.6122285019	1.0	0	0	na	na
P32494	NGG1	P41895	TFG1	1|3|5|2	1|0|3|1	-	2.75	1.72628234618	1.32207889917	0.36	0	0	na	na
P32494	NGG1	P53617	NRD1	8|5|5|3	3|2|3|3	-	5.25	1.65086971512	1.49667600708	0.12	0	0	na	na
P32494	NGG1	P35997;P38711	P35997;P38711	19|15|14|12	10|13|11|11	-	15.0	1.30352305709	1.25239860317	0.0	0	0	na	na
P32494	NGG1	P26798	INO2	1|1|0|0	7|9|9|9	-	0.5	0.155706360126	0.139829815338	0.0	0	0	na	na
P32494	NGG1	Q99207	NOP14	52|47|47|51	0|1|2|1	-	49.25	25.3200228184	21.69305722	1.0	0	0	na	na
P32494	NGG1	Q02457	TBF1	0|1|0|0	1|2|1|1	-	0.25	0.559132188317	0.509958668792	0.0	0	0	na	na
P32494	NGG1	P49090	ASN2	5|4|5|6	15|15|12|14	-	5.0	0.401598921522	0.378245830643	0.0	0	0	na	na
P32494	NGG1	P41940	PSA1	4|3|6|4	17|19|18|14	-	4.25	0.296090910685	0.276099569033	0.0	0	0	na	na
P32494	NGG1	P53297	PBP1	20|24|18|25	71|74|62|81	-	21.75	0.312569530868	0.293396716958	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53292	MRPS35	1|0|3|1	1|1|0|0	-	1.25	1.53536398656	1.21004275684	0.35	0	0	na	na
P32494	NGG1	P27466	CMK1	1|1|1|1	0|0|0|0	-	1.0	2.00730315228	2.00603940644	0.0	0	0	na	na
P32494	NGG1	P22217	TRX1	0|1|0|0	0|0|0|0	-	0.25	1.25647921644	1.19304109921	0.0	0	0	na	na
P32494	NGG1	P19454	CKA2	17|11|7|11	0|3|3|4	-	11.5	3.50817357347	2.76420123808	0.84	0	0	na	na
P32494	NGG1	Q12186	MSL5	2|1|1|0	1|0|0|0	-	1.0	1.58232990125	1.3913264649	0.44	0	0	na	na
P32494	NGG1	P05737	RPL7A	4|4|3|2	2|3|2|4	-	3.25	1.12628514932	1.03040071745	0.0	0	0	na	na
P32494	NGG1	P53337	ERV29	1|1|2|1	1|1|2|1	-	1.25	1.01648030966	0.956450581419	0.03	0	0	na	na
P32494	NGG1	Q05498	FCF1	5|7|5|2	0|0|0|0	-	4.75	5.78871334619	5.4432396485	0.96	0	0	na	na
P32494	NGG1	Q12344	GYP5	0|0|1|0	21|14|15|14	-	0.25	0.0748710563624	0.0677878675836	0.0	0	0	na	na
P32494	NGG1	P06843	SPT2	8|9|9|12	0|0|0|1	-	9.5	8.40018740154	7.7443066786	1.0	1	1	 || pubmed:9343382 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9343382 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12340	YRM1	3|1|2|0	0|0|0|0	-	1.5	2.47501127386	2.20884737769	0.38	0	0	na	na
P32494	NGG1	P05739	RPL6B	33|22|22|40	16|14|10|12	-	29.25	2.15362683754	1.94605787227	0.22	0	0	na	na
P32494	NGG1	P05738	RPL9A	2|2|2|2	2|2|3|3	-	2.0	0.859694500246	0.817063725657	0.0	0	0	na	na
P32494	NGG1	P46682	APL6	0|1|0|2	0|0|0|0	-	0.75	1.76365311516	1.57387164609	0.16	0	0	na	na
P32494	NGG1	Q03067	SGF11	13|12|13|13	0|0|0|0	-	12.75	13.8384617632	13.8054900551	1.0	1	1	 || pubmed:15282323|pubmed:27708008|pubmed:15657442|pubmed:15657441|pubmed:16554755|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:15282323|pubmed:27708008|pubmed:15657442|pubmed:15657441|pubmed:16554755|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P43621	RET2	5|5|7|5	10|13|11|13	-	5.5	0.515206438529	0.484720541164	0.0	0	0	na	na
P32494	NGG1	P38805	RPF1	5|7|4|6	3|2|0|3	-	5.5	2.15595047578	1.73478751056	0.47	0	0	na	na
P32494	NGG1	P38804	RTC3	0|1|0|1	0|0|0|0	-	0.5	1.5100661658	1.42131068023	0.0	0	0	na	na
P32494	NGG1	P38806	YNG2	4|2|3|2	1|0|0|0	-	2.75	2.98892977439	2.75232916888	0.88	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38801	LRP1	5|4|5|5	0|0|0|0	-	4.75	5.78003654496	5.75619195821	0.99	0	0	na	na
P32494	NGG1	P38803	IPI1	0|0|1|0	0|0|0|0	-	0.25	1.27317890202	1.20275605893	0.0	0	0	na	na
P32494	NGG1	P07267	PEP4	9|7|5|9	28|34|36|39	-	7.5	0.239471313438	0.222961559048	0.0	0	0	na	na
P32494	NGG1	P07264	LEU1	97|90|83|75	9|4|5|9	-	86.25	11.2095773561	9.95988167813	1.0	0	0	na	na
P32494	NGG1	P38809	YHR097C	8|9|6|12	3|1|1|3	-	8.75	3.23392384935	2.82852308639	0.83	0	0	na	na
P32494	NGG1	P07262	GDH1	5|1|4|2	44|49|50|44	-	3.0	0.0833198489974	0.0753680668245	0.0	0	0	na	na
P32494	NGG1	P07260	CDC33	17|15|15|15	15|13|16|14	-	15.5	1.06811292538	1.03009940683	0.0	0	0	na	na
P32494	NGG1	P40856	SAP185	14|8|19|7	4|4|3|3	-	12.0	2.92381930917	2.59366648329	0.51	0	0	na	na
P32494	NGG1	P40327	RPT2	41|32|26|34	33|30|29|25	-	33.25	1.12884309407	1.0880778123	0.0	0	0	na	na
P32494	NGG1	P40850	MKT1	7|3|2|0	19|25|21|24	-	3.0	0.166766788093	0.127824522513	0.0	0	0	na	na
P32494	NGG1	P40325	HUA1	0|0|0|1	2|3|4|3	-	0.25	0.313753590342	0.275293862057	0.0	0	0	na	na
P32494	NGG1	P07263	HTS1	1|0|0|0	6|9|4|10	-	0.25	0.14733716362	0.124176151674	0.0	0	0	na	na
P32494	NGG1	P40858	MRPL49	1|1|0|1	0|0|0|0	-	0.75	1.73412425026	1.66786888459	0.0	0	0	na	na
P32494	NGG1	Q06287	EMG1	16|15|8|12	0|0|0|0	-	12.75	13.6605922064	13.4018311892	1.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38213	DSF2	0|0|0|1	0|0|0|0	-	0.25	1.25358694936	1.19133421403	0.0	0	0	na	na
P32494	NGG1	O94742	SEM1	2|2|4|4	0|2|2|0	-	3.0	2.05700729784	1.69325888933	0.5	0	0	na	na
P32494	NGG1	Q12161	PSH1	3|7|7|9	0|0|0|0	-	6.5	7.66206362684	7.1706746984	0.95	0	0	na	na
P32494	NGG1	P32605	MUD1	1|3|1|2	0|0|0|0	-	1.75	2.77384853452	2.64587615255	0.74	0	0	na	na
P32494	NGG1	P50086	NAS6	13|9|9|11	1|1|3|2	-	10.5	4.17324213772	3.80579776838	0.96	0	0	na	na
P32494	NGG1	Q05050	EIS1	1|4|2|3	57|51|51|51	-	2.5	0.0664296492132	0.0612327270953	0.0	0	0	na	na
P32494	NGG1	P11154	PYC1	0|0|1|0	4|6|7|3	-	0.25	0.213555332365	0.183148771012	0.0	0	0	na	na
P32494	NGG1	P33399	LHP1	8|8|5|9	0|1|0|0	-	7.5	6.81432618394	6.30642983785	1.0	0	0	na	na
P32494	NGG1	P38219	OLA1	9|4|8|4	14|17|15|10	-	6.25	0.484568562436	0.429214817091	0.0	0	0	na	na
P32494	NGG1	P12754	GCD2	2|3|0|3	11|11|8|7	-	2.0	0.291027382681	0.239748381863	0.0	0	0	na	na
P32494	NGG1	P12753	RAD50	2|3|2|2	1|1|2|0	-	2.25	1.65094415602	1.40244671809	0.33	0	0	na	na
P32494	NGG1	Q03430	RSM28	1|0|0|0	1|0|0|0	-	0.25	0.97931483904	0.880181128566	0.0	0	0	na	na
P32494	NGG1	Q03433	VPS71	0|0|2|0	0|0|0|0	-	0.5	1.54635780404	1.33595570201	0.15	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q03435	NHP10	1|1|0|0	0|0|0|0	-	0.5	1.4805373009	1.40000082677	0.0	0	0	na	na
P32494	NGG1	Q05942	RSA3	8|7|8|8	1|1|3|3	-	7.75	2.92382534059	2.61833858717	0.77	0	0	na	na
P32494	NGG1	P40217	TIF34	6|10|7|9	8|8|8|6	-	8.0	1.07315589844	1.00288951502	0.0	0	0	na	na
P32494	NGG1	P40214	YMR144W	0|0|2|1	5|4|3|4	-	0.75	0.35919572521	0.295955566299	0.0	0	0	na	na
P32494	NGG1	P40212	RPL13B	23|27|30|28	16|11|16|13	-	27.0	1.89198321805	1.74549183417	0.02	0	0	na	na
P32494	NGG1	P40210	SIP5	2|3|1|4	1|2|0|1	-	2.5	1.74850610429	1.41625302684	0.36	0	0	na	na
P32494	NGG1	P38701	RPS20	41|35|37|36	33|30|34|33	-	37.25	1.1450904855	1.11096958957	0.0	0	0	na	na
P32494	NGG1	P21304	PWP1	21|16|19|17	9|9|10|13	-	18.25	1.70893465102	1.63363798342	0.0	0	0	na	na
P32494	NGG1	P38707	DED81	2|0|2|0	17|15|13|9	-	1.0	0.137972606317	0.109339073653	0.0	0	0	na	na
P32494	NGG1	P38708	YHR020W	10|7|7|3	88|76|83|49	-	6.75	0.103213942104	0.0889706351543	0.0	0	0	na	na
P32494	NGG1	P13574	STE12	1|0|0|0	10|8|7|12	-	0.25	0.118687007943	0.105209412031	0.0	0	0	na	na
P32494	NGG1	P10591	SSA1	22|25|25|27	43|47|46|60	-	24.75	0.518180216397	0.493654311546	0.0	0	0	na	na
